Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3
776,0.06842266456425572,0.06842266456425572,0.06842266456425572,0.06842266456425583
777,0.06533409485766262,0.06533409485766262,0.06533409485766262,0.06533409485766262
778,0.062124432846141,0.062124432846141,0.062124432846141,0.06212443284614122
779,0.058770099761335404,0.058770099761335404,0.058770099761335404,0.058770099761335404
780,0.08359080746832759,0.021216678174569292,0.080242123798138,0.08750837024597002
781,0.051994168421804376,0.051994168421804376,0.051994168421804154,0.051994168421804376
782,0.04833599401045763,0.04833599401045763,0.04833599401045752,0.04833599401045763
783,0.044678907274194435,0.044678907274194435,0.044678907274194435,0.044678907274194546
784,0.04102292761110271,0.04102292761110271,0.04102292761110271,0.04102292761110282
785,0.03701682454731203,0.03701682454731203,0.03701682454731192,0.03701682454731203
786,0.03301178090769352,0.03301178090769352,0.03301178090769352,0.03301178090769352
787,0.029007902216623638,0.029007902216623638,0.029007902216623638,0.029007902216623638
788,0.024697348366320093,0.024697348366320093,0.024697348366320093,0.024697348366320093
789,0.02029447558133579,0.02029447558133579,0.02029447558133579,0.02029447558133579
790,0.015892825110748077,0.015892825110748077,0.015892825110748077,0.015892825110748077
791,0.011249651280153983,0.011249651280153983,0.011249651280153983,0.011249651280153983
792,0.00639279071151444,0.00639279071151444,0.00639279071151444,0.00639279071151444
793,0.0015372092737294674,0.0015372092737294674,0.0015372092737294674,0.0015372092737294674
794,-0.0034677388654914543,-0.0034677388654914543,-0.0034677388654914543,-0.0034677388654914543
795,-0.00884161693934049,-0.00884161693934049,-0.00884161693934049,-0.00884161693934049
796,-0.014214159654795333,-0.014214159654795333,-0.014214159654795444,-0.014214159654795444
797,-0.0196106194924357,-0.0196106194924357,-0.0196106194924357,-0.0196106194924357
798,-0.02557196784457272,-0.02557196784457272,-0.02557196784457272,-0.02557196784457272
799,-0.03153192523887205,-0.03153192523887205,-0.03153192523887216,-0.03153192523887216
800,-0.0374904732884791,-0.0374904732884791,-0.0374904732884791,-0.0374904732884791
801,-0.043976859308373584,-0.043976859308373584,-0.043976859308373584,-0.043976859308373584
802,-0.05060258371967408,-0.05060258371967408,-0.05060258371967408,-0.05060258371967408
803,-0.05722684408457912,-0.05722684408457912,-0.05722684408457912,-0.05722684408457912
804,-0.06425041934873454,-0.06425041934873454,-0.06425041934873454,-0.06425041934873454
805,-0.07162849853237652,-0.07162849853237652,-0.07162849853237652,-0.07162849853237652
806,-0.07900505968590832,-0.07900505968590832,-0.07900505968590832,-0.07900505968590832
807,-0.08660197723267882,-0.08660197723267882,-0.08660197723267882,-0.08660197723267882
808,-0.09482734056665842,-0.09482734056665842,-0.09482734056665842,-0.09482734056665842
809,-0.10305113264261667,-0.10305113264261667,-0.10305113264261667,-0.10305113264261678
810,-0.111273335892344,-0.111273335892344,-0.11127333589234412,-0.11127333589234412
811,-0.11750113267851314,-0.11750113267851314,-0.11750113267851325,-0.11750113267851325
812,-0.12368848575472191,-0.12368848575472191,-0.12368848575472202,-0.12368848575472202
813,-0.12987419784255483,-0.12987419784255483,-0.12987419784255483,-0.12987419784255483
814,-0.13181465520914348,-0.13181465520914348,-0.13181465520914348,-0.13181465520914348
815,-0.13184019900643695,-0.13184019900643695,-0.13184019900643695,-0.13184019900643695
816,-0.13186405049542205,-0.13186405049542205,-0.13186405049542205,-0.13186405049542205
817,-0.1318861927611652,-0.1318861927611652,-0.1318861927611652,-0.1318861927611652
818,-0.13190660898835316,-0.13190660898835316,-0.13190660898835327,-0.13190660898835327
819,-0.13192528246570168,-0.13192528246570168,-0.1319252824657018,-0.1319252824657018
820,-0.13194219658073558,-0.13194219658073558,-0.1319421965807357,-0.1319421965807357
821,-0.1319573348237414,-0.1319573348237414,-0.1319573348237414,-0.1319573348237414
822,-0.13197068078942975,-0.13197068078942975,-0.13197068078942975,-0.13197068078942975
823,-0.13198221817784672,-0.13198221817784672,-0.13198221817784683,-0.13198221817784683
824,-0.13199193079576255,-0.13199193079576255,-0.13199193079576266,-0.13199193079576266
825,-0.13199980255801924,-0.13199980255801924,-0.13199980255801924,-0.13199980255801935
826,-0.13200581748875084,-0.13200581748875084,-0.13200581748875095,-0.13200581748875095
827,-0.13200995972263996,-0.13200995972263996,-0.13200995972264007,-0.13200995972264007
828,-0.13201221350618997,-0.13201221350618997,-0.13201221350618997,-0.13201221350618997
829,-0.1320125631989828,-0.1320125631989828,-0.1320125631989829,-0.1320125631989829
830,-0.13201099327489874,-0.13201099327489874,-0.13201099327489885,-0.13201099327489885
831,-0.13200748832335174,-0.13200748832335174,-0.13200748832335185,-0.13200748832335196
832,-0.13200203305053215,-0.13200203305053215,-0.13200203305053226,-0.13200203305053226
833,-0.13199461228060538,-0.13199461228060538,-0.1319946122806055,-0.1319946122806055
834,-0.13198521095692373,-0.13198521095692373,-0.13198521095692384,-0.13198521095692395
835,-0.13197381414323217,-0.13197381414323217,-0.13197381414323228,-0.1319738141432324
836,-0.13196040702485778,-0.13196040702485778,-0.131960407024858,-0.13196040702485812
837,-0.1319449749098921,-0.1319449749098921,-0.13194497490989232,-0.13194497490989232
838,-0.13192750323036595,-0.13192750323036595,-0.13192750323036617,-0.13192750323036628
839,-0.13190797754342054,-0.13190797754342054,-0.13190797754342087,-0.13190797754342098
840,-0.14086491012169056,-0.1537473024003686,-0.14780251712782744,-0.10998155039661772
841,-0.1318627070083097,-0.1318627070083097,-0.13186270700831004,-0.13186270700830993
842,-0.131836933910344,-0.131836933910344,-0.131836933910345,-0.13183693391034557
843,-0.13180905030762813,-0.13180905030762813,-0.13180905030762968,-0.1318090503076309
844,-0.1317790424000379,-0.1317790424000379,-0.13177904240004013,-0.131779042400042
845,-0.1330642520934333,-0.1330642520934333,-0.13293081034683973,-0.13263958413013965
846,-0.1371833443713545,-0.1371833443713545,-0.13786826053075352,-0.13851318338874885
847,-0.1413002717399925,-0.1413002717399925,-0.14280354580538412,-0.14438461773807487
848,-0.14541502093351744,-0.14541502093351744,-0.14773665290490168,-0.15025387391228795
849,-0.15115681902166356,-0.15115681902166356,-0.15381759726021282,-0.15683105174494372
850,-0.15999173235366682,-0.15999173235366682,-0.16272715286881634,-0.1658215583903775
851,-0.16882442853506852,-0.16882442853506852,-0.1716344913268184,-0.1748098478852098
852,-0.17765489485156793,-0.17765489485156793,-0.1805395999199182,-0.18379590751513997
853,-0.1855569428584537,-0.1855569428584537,-0.18860644328316045,-0.1920484279156801
854,-0.19136311548422613,-0.19136311548422613,-0.19442224361509186,-0.19787221222560236
855,-0.19716702094932714,-0.19716702094932714,-0.20023577678635185,-0.2036937293748532
856,-0.20296864710761264,-0.20296864710761264,-0.20604703065079644,-0.2095129672172884
857,-0.2083495475901027,-0.2083495475901027,-0.21148549200601507,-0.215015180712957
858,-0.21113949701450174,-0.21113949701450174,-0.21422048450684394,-0.21768564905028753
859,-0.21392713156498333,-0.21392713156498333,-0.21695316213375526,-0.22035380251370051
860,-0.21671243967955967,-0.21671243967955967,-0.21968351332476144,-0.22301962954120835
861,-0.21949540994470607,-0.21949540994470607,-0.22241152666633768,-0.22568311871928626
862,-0.22009189039059318,-0.22009189039059318,-0.22292480127214287,-0.22610081239586843
863,-0.21996865208169114,-0.21996865208169114,-0.2226870641205948,-0.22573179238012575
864,-0.219843042583015,-0.219843042583015,-0.22244695577927254,-0.22536040117460898
865,-0.21971505108428946,-0.21971505108428946,-0.22220446543790084,-0.22498662796904267
866,-0.21958466692834666,-0.21958466692834666,-0.2219595824393119,-0.22461046210625923
867,-0.2153585894091612,-0.2153585894091612,-0.21729034013820958,-0.21944655946314628
868,-0.21113009265071414,-0.21113009265071414,-0.21261867813771274,-0.21428023661190976
869,-0.2068991721911183,-0.2068991721911183,-0.20794459243606722,-0.20911149005952456
870,-0.20266581799450678,-0.20266581799450678,-0.2032680729974059,-0.20394030977012356
871,-0.19843002018249978,-0.19843002018249978,-0.1985891099433491,-0.1987666858653271
872,-0.19379109257211347,-0.19379109257211347,-0.1937910925721138,-0.19379109257211413
873,-0.18892531267988677,-0.18892531267988677,-0.18892531267988721,-0.18892531267988733
874,-0.18405706049043602,-0.18405706049043602,-0.18405706049043635,-0.18405706049043646
875,-0.1791863267636602,-0.1791863267636602,-0.17918632676366053,-0.17918632676366053
876,-0.17431310242105325,-0.17431310242105325,-0.17431310242105358,-0.17431310242105347
877,-0.16943737854649354,-0.16943737854649354,-0.16943737854649388,-0.16943737854649366
878,-0.16510654612979292,-0.16510654612979292,-0.16510654612979303,-0.16510654612979292
879,-0.16215143051144465,-0.16215143051144465,-0.16215143051144487,-0.16215143051144476
880,-0.15919378959479535,-0.15919378959479535,-0.15919378959479547,-0.15919378959479547
881,-0.15623361512091594,-0.15623361512091594,-0.15623361512091605,-0.15623361512091594
882,-0.15327089899703283,-0.15327089899703283,-0.15327089899703294,-0.15327089899703283
883,-0.15030563329724667,-0.15030563329724667,-0.15030563329724667,-0.15030563329724667
884,-0.14733781026324388,-0.14733781026324388,-0.14733781026324388,-0.14733781026324388
885,-0.14436742230498978,-0.14436742230498978,-0.1443674223049899,-0.14436742230498978
886,-0.14139446200141714,-0.14139446200141714,-0.14139446200141714,-0.14139446200141714
887,-0.14061428445438007,-0.14061428445438007,-0.14061428445438007,-0.14061428445438007
888,-0.13983152286390577,-0.13983152286390577,-0.13983152286390577,-0.13983152286390577
889,-0.13904616768537914,-0.13904616768537914,-0.13904616768537914,-0.13904616768537914
890,-0.13825821218021295,-0.13825821218021295,-0.13825821218021295,-0.13825821218021295
891,-0.13746764978203507,-0.13746764978203507,-0.13746764978203507,-0.13746764978203507
892,-0.1366744740973025,-0.1366744740973025,-0.1366744740973025,-0.1366744740973025
893,-0.13587867890590366,-0.13587867890590366,-0.13587867890590366,-0.13587867890590366
894,-0.13508025816175018,-0.13508025816175018,-0.13508025816175018,-0.13508025816175018
895,-0.1342792059933524,-0.1342792059933524,-0.1342792059933524,-0.1342792059933524
896,-0.1334755167043885,-0.1334755167043885,-0.1334755167043885,-0.1334755167043885
897,-0.13266918477425527,-0.13266918477425527,-0.13266918477425527,-0.13266918477425527
898,-0.13186020485861227,-0.13186020485861227,-0.13186020485861227,-0.13186020485861227
899,-0.1310485717899098,-0.1310485717899098,-0.1310485717899098,-0.1310485717899098
900,-0.09594868876793805,-0.10081110159196205,-0.12014170637579757,-0.16694791063303194
901,-0.12941732641017922,-0.12941732641017922,-0.12941732641017922,-0.12941732641017922
902,-0.12859770465260267,-0.12859770465260267,-0.12859770465260267,-0.12859770465260267
903,-0.1277754108498439,-0.1277754108498439,-0.1277754108498439,-0.1277754108498439
904,-0.12695044072582207,-0.12695044072582207,-0.12695044072582207,-0.12695044072582207
905,-0.12612279018416694,-0.12612279018416694,-0.12612279018416694,-0.12612279018416694
906,-0.12529245530865973,-0.12529245530865973,-0.12529245530865973,-0.12529245530865973
907,-0.1251072242113469,-0.1251072242113469,-0.1251072242113469,-0.1251072242113469
908,-0.1249193014899116,-0.1249193014899116,-0.1249193014899116,-0.1249193014899116
909,-0.12472868377112545,-0.12472868377112545,-0.12472868377112545,-0.12472868377112545
910,-0.12453536786355734,-0.12453536786355734,-0.12453536786355734,-0.12453536786355734
911,-0.12433935075795666,-0.12433935075795666,-0.12433935075795666,-0.12433935075795666
912,-0.1241406296276173,-0.1241406296276173,-0.1241406296276173,-0.1241406296276173
913,-0.12393920182873508,-0.12393920182873508,-0.12393920182873508,-0.12393920182873508
914,-0.12373506490074804,-0.12373506490074804,-0.12373506490074804,-0.12373506490074804
915,-0.12352821656666646,-0.12352821656666646,-0.12352821656666646,-0.12352821656666646
916,-0.12331865473338921,-0.12331865473338921,-0.12331865473338921,-0.12331865473338921
917,-0.12310637749200837,-0.12310637749200837,-0.12310637749200837,-0.12310637749200837
918,-0.12289138311809755,-0.12289138311809755,-0.12289138311809755,-0.12289138311809755
919,-0.12267367007199359,-0.12267367007199359,-0.12267367007199359,-0.12267367007199359
920,-0.12245323699905919,-0.12245323699905919,-0.12245323699905919,-0.12245323699905919
921,-0.12223008272993618,-0.12223008272993618,-0.12223008272993618,-0.12223008272993618
922,-0.12200420628078512,-0.12200420628078512,-0.12200420628078512,-0.12200420628078512
923,-0.12177560685351196,-0.12177560685351196,-0.12177560685351196,-0.12177560685351196
924,-0.12154428383598204,-0.12154428383598204,-0.12154428383598204,-0.12154428383598204
925,-0.12131023680221942,-0.12131023680221942,-0.12131023680221942,-0.12131023680221942
926,-0.12107346551259646,-0.12107346551259646,-0.12107346551259646,-0.12107346551259646
927,-0.12083396991400808,-0.12083396991400808,-0.12083396991400808,-0.12083396991400808
928,-0.12059175014003387,-0.12059175014003387,-0.12059175014003387,-0.12059175014003387
929,-0.12034680651108542,-0.12034680651108542,-0.12034680651108542,-0.12034680651108542
930,-0.12009913953454543,-0.12009913953454543,-0.12009913953454543,-0.12009913953454543
931,-0.11984874990488659,-0.11984874990488659,-0.11984874990488659,-0.11984874990488659
932,-0.1195956385037854,-0.1195956385037854,-0.1195956385037854,-0.1195956385037854
933,-0.11933980640021602,-0.11933980640021602,-0.11933980640021602,-0.11933980640021602
934,-0.11908125485053578,-0.11908125485053578,-0.11908125485053578,-0.11908125485053578
935,-0.11881998529855475,-0.11881998529855475,-0.11881998529855475,-0.11881998529855475
936,-0.11855599937559524,-0.11855599937559524,-0.11855599937559524,-0.11855599937559524
937,-0.11828929890053441,-0.11828929890053441,-0.11828929890053441,-0.11828929890053441
938,-0.11801988587983736,-0.11801988587983736,-0.11801988587983736,-0.11801988587983736
939,-0.11774776250757446,-0.11774776250757446,-0.11774776250757446,-0.11774776250757446
940,-0.11747293116542845,-0.11747293116542845,-0.11747293116542845,-0.11747293116542845
941,-0.117195394422685,-0.117195394422685,-0.117195394422685,-0.117195394422685
942,-0.11691515503621319,-0.11691515503621319,-0.11691515503621319,-0.11691515503621319
943,-0.11663221595043205,-0.11663221595043205,-0.11663221595043205,-0.11663221595043205
944,-0.11634658029726275,-0.11634658029726275,-0.11634658029726275,-0.11634658029726275
945,-0.11605825139606973,-0.11605825139606973,-0.11605825139606973,-0.11605825139606973
946,-0.11576723275358614,-0.11576723275358614,-0.11576723275358614,-0.11576723275358614
947,-0.11547352806383115,-0.11547352806383115,-0.11547352806383115,-0.11547352806383115
948,-0.11517714120800693,-0.11517714120800693,-0.11517714120800693,-0.11517714120800693
949,-0.11487807625438962,-0.11487807625438962,-0.11487807625438962,-0.11487807625438962
950,-0.11457633745820239,-0.11457633745820239,-0.11457633745820239,-0.11457633745820239
951,-0.11427192926147889,-0.11427192926147889,-0.11427192926147889,-0.11427192926147889
952,-0.11396485629291042,-0.11396485629291042,-0.11396485629291042,-0.11396485629291042
953,-0.1136551233676828,-0.1136551233676828,-0.1136551233676828,-0.1136551233676828
954,-0.11334273548729956,-0.11334273548729956,-0.11334273548729956,-0.11334273548729956
955,-0.1130276978393906,-0.1130276978393906,-0.1130276978393906,-0.1130276978393906
956,-0.11271001579750961,-0.11271001579750961,-0.11271001579750961,-0.11271001579750961
957,-0.11238969492091822,-0.11238969492091822,-0.11238969492091822,-0.11238969492091822
958,-0.11206674095435698,-0.11206674095435698,-0.11206674095435698,-0.11206674095435698
959,-0.11174115982780253,-0.11174115982780253,-0.11174115982780253,-0.11174115982780253
960,-0.08710088682629069,-0.08905229516810953,-0.1299666822435347,-0.13884184157978496
961,-0.11108214073926193,-0.11108214073926193,-0.11108214073926193,-0.11108214073926193
962,-0.11074871556105581,-0.11074871556105581,-0.11074871556105581,-0.11074871556105581
963,-0.11041268878983823,-0.11041268878983823,-0.11041268878983823,-0.11041268878983823
964,-0.1100740672776872,-0.1100740672776872,-0.1100740672776872,-0.1100740672776872
965,-0.1110502136342536,-0.1110502136342536,-0.1110502136342536,-0.1110502136342536
966,-0.1148598135970188,-0.1148598135970188,-0.1148598135970188,-0.1148598135970188
967,-0.11866684047482767,-0.11866684047482767,-0.11866684047482767,-0.11866684047482767
968,-0.12247130185177035,-0.12247130185177035,-0.12247130185177035,-0.12247130185177035
969,-0.12790244569331954,-0.12790244569331954,-0.12790244569331954,-0.12790244569331954
970,-0.13642635928881874,-0.13642635928881874,-0.13642635928881874,-0.13642635928881874
971,-0.14494773122683025,-0.14494773122683025,-0.14494773122683025,-0.14494773122683025
972,-0.15346656981753093,-0.15346656981753093,-0.15346656981753093,-0.15346656981753093
973,-0.16105670768068292,-0.16105670768068292,-0.16105670768068292,-0.16105670768068292
974,-0.166550708847793,-0.166550708847793,-0.166550708847793,-0.166550708847793
975,-0.1720422026793772,-0.1720422026793772,-0.1720422026793772,-0.1720422026793772
976,-0.17753119820496166,-0.17753119820496166,-0.17753119820496166,-0.17753119820496166
977,-0.1825992702653647,-0.1825992702653647,-0.1825992702653647,-0.1825992702653647
978,-0.18507621472074054,-0.18507621472074054,-0.18507621472074054,-0.18507621472074054
979,-0.18755068902888905,-0.18755068902888905,-0.18755068902888905,-0.18755068902888905
980,-0.19002270293114598,-0.19002270293114598,-0.19002270293114598,-0.19002270293114598
981,-0.19249226634552563,-0.19249226634552563,-0.19249226634552563,-0.19249226634552563
982,-0.19277524866047302,-0.19277524866047302,-0.19277524866047302,-0.19277524866047302
983,-0.1923384423239789,-0.1923384423239789,-0.1923384423239789,-0.1923384423239789
984,-0.19189921630834128,-0.19189921630834128,-0.19189921630834128,-0.19189921630834128
985,-0.19145758123284062,-0.19145758123284062,-0.19145758123284062,-0.19145758123284062
986,-0.19101354789064695,-0.19101354789064695,-0.19101354789064695,-0.19101354789064695
987,-0.1864738370453628,-0.1864738370453628,-0.1864738370453628,-0.1864738370453628
988,-0.1819317443083941,-0.1819317443083941,-0.1819317443083941,-0.1819317443083941
989,-0.17738728672158055,-0.17738728672158055,-0.17738728672158055,-0.17738728672158055
990,-0.1728404757675872,-0.1728404757675872,-0.1728404757675872,-0.1728404757675872
991,-0.1682913230998757,-0.1682913230998757,-0.1682913230998757,-0.1682913230998757
992,-0.16333916407911275,-0.16333916407911275,-0.16333916407911275,-0.16333916407911275
993,-0.15816029777579899,-0.15816029777579899,-0.15816029777579899,-0.15816029777579899
994,-0.1529791257373232,-0.1529791257373232,-0.1529791257373232,-0.1529791257373232
995,-0.14779566029366564,-0.14779566029366564,-0.14779566029366564,-0.14779566029366564
996,-0.14260991394221034,-0.14260991394221034,-0.14260991394221034,-0.14260991394221034
997,-0.13742189934703142,-0.13742189934703142,-0.13742189934703142,-0.13742189934703142
998,-0.13277902908093897,-0.13277902908093897,-0.13277902908093897,-0.13277902908093897
999,-0.12951215006872496,-0.12951215006872496,-0.12951215006872496,-0.12951215006872496
1000,-0.12624304179783286,-0.12624304179783286,-0.12624304179783286,-0.12624304179783286
1001,-0.12297171759172365,-0.12297171759172365,-0.12297171759172365,-0.12297171759172365
1002,-0.119698190936804,-0.119698190936804,-0.119698190936804,-0.119698190936804
1003,-0.1164224754816432,-0.1164224754816432,-0.1164224754816432,-0.1164224754816432
1004,-0.11314458503617952,-0.11314458503617952,-0.11314458503617952,-0.11314458503617952
1005,-0.10986453357091241,-0.10986453357091241,-0.10986453357091241,-0.10986453357091241
1006,-0.10658233521608773,-0.10658233521608773,-0.10658233521608773,-0.10658233521608773
1007,-0.1054933666141511,-0.1054933666141511,-0.1054933666141511,-0.1054933666141511
1008,-0.10440228249349615,-0.10440228249349615,-0.10440228249349615,-0.10440228249349615
1009,-0.10330909482415096,-0.10330909482415096,-0.10330909482415096,-0.10330909482415096
1010,-0.10221381836694698,-0.10221381836694698,-0.10221381836694698,-0.10221381836694698
1011,-0.10111646803820795,-0.10111646803820795,-0.10111646803820795,-0.10111646803820795
1012,-0.10001705890886714,-0.10001705890886714,-0.10001705890886714,-0.10001705890886714
1013,-0.09891560620357143,-0.09891560620357143,-0.09891560620357143,-0.09891560620357143
1014,-0.09781212529977878,-0.09781212529977878,-0.09781212529977878,-0.09781212529977878
1015,-0.09670663172683902,-0.09670663172683902,-0.09670663172683902,-0.09670663172683902
1016,-0.09559914116507073,-0.09559914116507073,-0.09559914116507073,-0.09559914116507073
1017,-0.09448966944482162,-0.09448966944482162,-0.09448966944482162,-0.09448966944482162
1018,-0.09337823254552235,-0.09337823254552235,-0.09337823254552235,-0.09337823254552235
1019,-0.09226484659472711,-0.09226484659472711,-0.09226484659472711,-0.09226484659472711
1020,-0.09941358776677334,-0.12816094195170868,-0.05750493560424319,-0.07505107121118382
1021,-0.09003229278366676,-0.09003229278366676,-0.09003229278366676,-0.09003229278366676
1022,-0.08891315791036314,-0.08891315791036314,-0.08891315791036314,-0.08891315791036314
1023,-0.08779213995749802,-0.08779213995749802,-0.08779213995749802,-0.08779213995749802
1024,-0.08666925577851314,-0.08666925577851314,-0.08666925577851314,-0.08666925577851314
1025,-0.08554452236900889,-0.08554452236900889,-0.08554452236900889,-0.08554452236900889
1026,-0.0844179568657154,-0.0844179568657154,-0.0844179568657154,-0.0844179568657154
1027,-0.08393736839313481,-0.08393736839313481,-0.08393736839313481,-0.08393736839313481
1028,-0.08345498251944583,-0.08345498251944583,-0.08345498251944583,-0.08345498251944583
